,wat_temp_c,tide_cm,sal_psu,pcp_mm,wind_speed_mps,air_p_hpa,aac_coppml
20,21.012773513793945,-19.667444229125977,33.86407470703125,0.0,1.0666667222976685,1003.8733520507812,12790.73935
21,20.54338836669922,-7.313246726989746,33.864070892333984,0.5,0.7266666889190674,1002.193359375,2932.011558
22,19.79969024658203,-17.550554275512695,33.94466781616211,0.0,0.746666669845581,1011.280029296875,9724286.264
23,26.124210357666016,9.208213806152344,35.214576721191406,5.099999904632568,1.2599999904632568,1001.3333129882812,531776.7598234884
24,21.273157119750977,28.421199798583984,33.62726593017578,0.5,4.483333110809326,999.4366455078125,175703.7758
25,26.0102481842041,-8.261053085327148,35.214576721191406,13.199999809265137,3.2799999713897705,1004.1366577148438,207524.56614436497
26,19.740339279174805,17.632198333740234,33.621768951416016,2.5,1.4766666889190674,1013.2833251953125,5105430.199
27,20.481578826904297,31.826923370361328,33.71078872680664,0.0,3.7933332920074463,1005.97998046875,0.0
28,26.192846298217773,2.732165575027466,35.15214538574219,4.300000190734863,0.20000000298023224,1004.556640625,41732.79649367039
29,20.957345962524414,-2.589993715286255,33.912723541259766,0.0,0.5866666436195374,1008.8866577148438,587.1534435
30,26.17546272277832,21.53289031982422,35.21025466918945,0.0,1.246666669845581,1003.3800048828125,139728.54048241858
31,20.384552001953125,3.291724681854248,33.88378143310547,0.0,0.12999999523162842,1003.9466552734375,21664.74153
32,20.744701385498047,-2.0850799083709717,33.96584701538086,0.0,0.3766666650772095,1009.2000122070312,666.7681245
33,27.88409996032715,-30.278743743896484,36.214263916015625,0.0,3.506666660308838,1007.693359375,52070.060789637115
34,26.423120498657227,26.118396759033203,35.15324020385742,4.0,0.9399999976158142,1004.4966430664062,2932.011557952164
35,26.56123924255371,0.8299248218536377,35.15214538574219,4.0,2.1533334255218506,1006.0333251953125,845128.2888080974
36,26.1259708404541,13.2623929977417,35.148231506347656,4.099999904632568,0.7233333587646484,1004.3800048828125,585.2564583556747
37,20.415319442749023,26.323749542236328,33.79899215698242,0.0,0.13333334028720856,1001.7933349609375,26891.08697
38,20.316598892211914,23.265533447265625,33.951255798339844,0.0,0.4099999964237213,1008.893310546875,118882.6416
39,20.461545944213867,-9.559414863586426,33.73561477661133,0.0,3.3399999141693115,1005.5633544921875,251.9645946
40,19.887304306030273,-26.635854721069336,33.879207611083984,0.5,0.43666666746139526,1003.2233276367188,7159.993642
41,20.846691131591797,27.56500244140625,33.71723556518555,0.0,1.0233333110809326,1002.356689453125,37805.62937
42,26.014423370361328,-30.506492614746094,35.14684295654297,6.0,2.0433332920074463,1008.606689453125,118558.47480850859
43,27.100000381469727,27.13368797302246,36.21456527709961,0.0,3.3466665744781494,1004.7266845703125,3039.892766506017
44,26.254396438598633,1.1346144676208496,35.24125289916992,0.0,0.5233333110809326,1006.1400146484375,526.230369998871
45,20.37752342224121,27.534385681152344,33.77421188354492,0.0,1.0166666507720947,1004.5533447265625,2532.919883
46,18.546863555908203,26.498945236206055,33.53041458129883,1.5,0.6933333277702332,1013.9833374023438,23421.891
47,19.218599319458008,18.902965545654297,33.732025146484375,0.0,1.0099999904632568,1007.8599853515625,1866130.883
48,17.7304744720459,-36.79050064086914,34.08834457397461,0.0,1.8833333253860474,1007.393310546875,735020.485
49,17.70785140991211,-33.34609603881836,34.12095260620117,0.0,2.0266666412353516,1007.8300170898438,23966.92196
50,17.287546157836914,5.754598617553711,34.0074462890625,0.0,3.0799999237060547,1002.1500244140625,517557.1003
51,26.44561195373535,-7.9243316650390625,35.214576721191406,0.0,2.4766666889190674,1001.1866455078125,26891.086952530222
52,26.012413024902344,-2.1170032024383545,35.24125289916992,0.0,2.946666717529297,1005.5800170898438,12790.73935111275
53,26.465120315551758,-8.854279518127441,35.24125289916992,5.599999904632568,2.4833333492279053,1005.6500244140625,1615320.9622107623
54,19.673145294189453,-10.095027923583984,33.46091079711914,0.5,0.47999998927116394,1013.2666625976562,2125.249927
55,26.425640106201172,2.1314518451690674,35.231117248535156,0.0,4.3466668128967285,1001.4933471679688,14230.412655528817
56,20.41171646118164,8.629776954650879,33.95571517944336,0.0,0.30000001192092896,1011.3133544921875,67970.72108
57,25.88421630859375,-0.5954386591911316,35.212547302246094,3.799999952316284,4.2133331298828125,998.0700073242188,139314.27259987697
58,19.22739028930664,21.230072021484375,33.95600128173828,0.0,1.5399999618530273,1009.1333618164062,1034563.822
59,26.56123924255371,-25.126766204833984,35.162353515625,0.0,3.950000047683716,1008.3433227539062,522573.4122072758
60,20.91742515563965,-10.573410034179688,33.939579010009766,0.0,0.9066666960716248,1008.969970703125,436.9296149
61,17.886735916137695,39.92445373535156,34.000328063964844,0.0,1.1200000047683716,1004.4199829101562,187015.1557
62,20.43778419494629,33.343502044677734,33.967750549316406,0.0,0.25999999046325684,1012.5900268554688,2060024.475
63,17.826854705810547,13.500752449035645,33.76178741455078,0.0,5.686666488647461,1000.0999755859375,64359.11836
64,19.892780303955078,-27.7684383392334,33.976741790771484,0.0,0.8666666746139526,1012.443359375,5107.567822
65,28.1112003326416,28.838008880615234,36.20155715942383,0.0,2.3966667652130127,1009.3800048828125,20752456.614434123
66,26.014423370361328,-27.742389678955078,35.214263916015625,7.0,2.4766666889190674,1008.836669921875,531776.7598234884
67,20.35634422302246,10.309895515441895,33.967872619628906,0.0,0.0833333358168602,1008.77001953125,3245554.494
68,20.357189178466797,24.810148239135742,33.778995513916016,0.0,1.3866666555404663,1006.106689453125,1073529.814
69,19.226335525512695,25.33162498474121,33.96364212036133,0.0,1.4833333492279053,1008.6199951171875,330864.8257
70,17.752782821655273,-8.435068130493164,33.97261047363281,0.0,2.9000000953674316,1007.8300170898438,401741.9759
71,20.38576889038086,6.572056293487549,33.818809509277344,0.0,1.590000033378601,1004.5066528320312,179.0127801
72,20.367280960083008,-39.877742767333984,33.957454681396484,0.0,0.4933333396911621,1011.4866943359375,538291.1745
73,19.588394165039062,3.2286956310272217,33.962371826171875,0.0,0.4333333373069763,1013.0499877929688,8428.148
74,20.39739227294922,19.40921401977539,33.772422790527344,0.5,0.5833333134651184,1005.0900268554688,2241.502083
75,17.951826095581055,34.836849212646484,33.989593505859375,0.0,0.8700000047683716,1005.1699829101562,162488.6375
76,17.69967269897461,-15.926513671875,34.04452896118164,1.5,1.7699999809265137,1005.306640625,846220.0174
77,27.456600189208984,-19.667444229125977,36.214263916015625,0.0,3.133333444595337,1008.0166625976562,85431.10201392665
78,19.41042709350586,29.192005157470703,33.79768371582031,0.0,2.7899999618530273,1005.693359375,131.7305831
79,20.368616104125977,-38.99824523925781,33.92233657836914,0.0,0.996666669845581,1011.6533203125,735848.3322
80,19.824506759643555,32.15362548828125,33.7779655456543,0.0,0.273333340883255,1002.8599853515625,9687.377976
81,28.799999237060547,34.827667236328125,36.214263916015625,0.0,3.009999990463257,1007.5266723632812,82093.02857774278
82,28.668699264526367,34.88056564331055,36.214263916015625,0.0,2.9566667079925537,1007.4000244140625,118558.47480850859
83,20.470558166503906,36.9286994934082,33.955318450927734,0.0,0.07666666805744171,1012.106689453125,4067144.84
84,26.345687866210938,1.3650293350219727,35.15214538574219,0.0,0.4399999976158142,1003.27001953125,40891.212121688404
85,26.254396438598633,-15.814166069030762,35.162353515625,0.5,0.7366666793823242,1005.5,118558.47480850859
86,19.04724884033203,34.96347427368164,33.53424072265625,0.0,0.0,1013.8800048828125,1276.575137
87,26.01641273498535,-17.23692512512207,35.148231506347656,12.5,1.2599999904632568,1004.306640625,531776.7598234884
88,17.451017379760742,27.61192512512207,33.90259552001953,0.0,6.179999828338623,1000.0,128751.0128
89,17.733646392822266,-40.107337951660156,34.036277770996094,1.0,2.996666669845581,1008.3633422851562,430110.2361
90,20.374374389648438,-14.798123359680176,33.81365203857422,0.0,1.8966666460037231,1006.5433349609375,349399.529
91,21.227285385131836,28.12701416015625,33.63850021362305,0.5,5.710000038146973,1000.8599853515625,85431.10201
92,26.012413024902344,-7.649318695068359,35.15214538574219,1.0,1.943333387374878,1008.9000244140625,28.494164597641067
93,26.013620376586914,14.546189308166504,35.212547302246094,5.099999904632568,3.683333396911621,999.663330078125,175703.77578913327
94,27.780000686645508,33.18483352661133,36.24366760253906,0.0,3.763333320617676,1003.8666381835938,14230.412660720827
95,18.30992317199707,-28.763919830322266,33.80487060546875,0.0,9.453332901000977,997.7766723632812,849243.1952
96,26.010225296020508,5.189957618713379,35.15324020385742,2.5,2.3266665935516357,1009.0466918945312,6480.154852055312
97,20.421401977539062,27.47801399230957,33.71637725830078,0.0,1.9466667175292969,1005.989990234375,28.4941646
98,28.145999908447266,26.07378387451172,36.19654846191406,0.0,2.933333396911621,1007.219970703125,139728.54048241858
99,17.975666046142578,41.21916580200195,33.947021484375,0.0,0.8999999761581421,1005.0499877929688,100748.2264
100,19.923974990844727,4.025925636291504,33.94913101196289,0.0,0.33666667342185974,1010.3633422851562,1841083.973
101,26.425640106201172,-18.58553123474121,35.212547302246094,0.0,1.7366666793823242,1003.1366577148438,37805.629374028824
102,20.419940948486328,9.939332008361816,33.86813735961914,0.0,0.20333333313465118,1001.9366455078125,14230.41266
103,26.14232063293457,12.967246055603027,35.23111343383789,1.5,2.759999990463257,1004.8599853515625,823.166918332169
104,26.135498046875,28.83988380432129,35.214576721191406,0.0,5.829999923706055,1002.2233276367188,82093.02857774278
105,26.101215362548828,3.208317756652832,35.14366912841797,0.0,2.8299999237060547,1008.683349609375,7159.993641902263
106,21.316946029663086,41.32866668701172,33.62660217285156,0.0,0.54666668176651,996.586669921875,1244225.155
107,19.65596580505371,28.983793258666992,33.970420837402344,0.0,0.39666667580604553,1011.6033325195312,3432852.54
108,20.370817184448242,14.546189308166504,33.81547164916992,0.0,0.949999988079071,1005.5800170898438,2917.046942
109,20.54503631591797,-37.808982849121094,33.97092819213867,0.0,1.3300000429153442,1012.806640625,2116.497534
110,26.01641273498535,21.144628524780273,35.231117248535156,4.099999904632568,3.2799999713897705,1000.943359375,207524.56614436497
111,27.100000381469727,-8.261053085327148,36.15324020385742,0.0,3.7766666412353516,1009.3800048828125,1753862.7800141796
112,20.43475914001465,-28.248262405395508,33.856754302978516,0.0,1.3200000524520874,1002.8733520507812,6107.141082
113,20.432945251464844,-11.088932991027832,33.858089447021484,0.0,0.14666666090488434,1002.5333251953125,2013.745232
114,20.852519989013672,12.649528503417969,33.858421325683594,0.0,1.1033333539962769,1003.0366821289062,14341.89122
115,26.108051300048828,-17.99630355834961,35.23111343383789,1.5,6.679999828338623,1001.8333129882812,207524.56614436497
116,26.423124313354492,-12.59713077545166,35.14366912841797,5.0,2.753333330154419,1008.6500244140625,139728.54048241858
117,19.457181930541992,-22.245025634765625,34.00429153442383,0.0,1.653333306312561,998.6133422851562,19587.01904
118,20.415374755859375,-25.988786697387695,33.748287200927734,0.0,3.440000057220459,1005.0433349609375,60.20937256
119,25.88421630859375,17.589784622192383,35.15214538574219,0.0,0.47999998927116394,1002.306640625,12790.73935111275
120,19.511043548583984,10.906243324279785,34.04497528076172,0.0,2.993333339691162,998.8300170898438,2895.874937
121,26.010225296020508,-27.828369140625,35.15214538574219,8.0,2.8566665649414062,1005.4766845703125,41732.79649367039
122,26.10142707824707,-12.04300308227539,35.23455810546875,6.199999809265137,3.8399999141693115,998.2866821289062,85431.10201392665
123,26.900999069213867,3.291724681854248,36.15324020385742,0.0,3.009999990463257,1008.4266967773438,207524.56614436497
124,19.579559326171875,-7.755827903747559,34.10655212402344,0.0,1.4800000190734863,998.4166870117188,1861.871227
125,26.292844772338867,-9.113687515258789,35.23111343383789,5.0,3.806666612625122,1005.4000244140625,836261.1070014831
126,20.364919662475586,-38.36747741699219,33.962772369384766,0.0,0.6233333349227905,1011.1366577148438,62850078.83
127,27.121110916137695,26.323749542236328,36.20155715942383,0.0,3.009999990463257,1008.9633178710938,20643.39365664554
128,20.366817474365234,29.69496726989746,33.97663116455078,0.0,0.7566666603088379,1012.4266967773438,1236544.001
129,26.01421356201172,-26.16414451599121,35.214576721191406,7.5,3.5766665935516357,997.5,175703.77578913327
130,19.757892608642578,36.1723518371582,33.591426849365234,0.0,0.2933333218097687,1013.97998046875,9718.447355
131,21.155881881713867,-33.11735534667969,33.590965270996094,0.0,2.363333225250244,998.9466552734375,6100402.767
132,20.46845817565918,37.338993072509766,33.974403381347656,0.0,0.6633333563804626,1012.3466796875,1380573.037
133,19.176794052124023,-24.036840438842773,33.842491149902344,0.0,0.5933333039283752,1004.3699951171875,394.9654536
134,26.013620376586914,-19.909648895263672,35.231117248535156,7.5,3.2200000286102295,997.6799926757812,52070.060789637115
135,26.27062225341797,25.13892364501953,35.24125289916992,3.200000047683716,1.3200000524520874,1004.4666748046875,12713.057254493679
136,26.874399185180664,-29.295692443847656,36.53242111206055,0.0,3.1566667556762695,1005.4600219726562,37805.629374028824
137,20.544506072998047,-22.61342430114746,33.81962203979492,0.0,1.3166667222976685,1006.5066528320312,5772972.895
138,29.621999740600586,24.767518997192383,36.25468826293945,0.0,2.7333333492279053,1007.7033081054688,531776.7598234884
139,21.160629272460938,7.972097396850586,33.5933723449707,9.5,1.8766666650772095,998.443359375,452779.7215
140,20.911893844604492,18.3465576171875,33.700740814208984,1.5,6.679999828338623,1001.8333129882812,9141.767142
141,26.012413024902344,-29.79096221923828,35.21025466918945,7.199999809265137,3.8333332538604736,1005.8900146484375,585.2564583556747
142,18.210857391357422,6.309889793395996,34.04526138305664,0.0,1.1166666746139526,1008.4733276367188,1524.969047
143,26.30804443359375,-11.906548500061035,35.231117248535156,0.0,2.869999885559082,1000.6366577148438,21891.866999875834
144,17.55829620361328,39.23934555053711,33.99205017089844,0.0,3.133333444595337,1008.8966674804688,237713.9368
145,26.35439682006836,31.019540786743164,35.15324020385742,0.0,2.93666672706604,1008.010009765625,13867.936435299816
146,21.143129348754883,28.838008880615234,33.735816955566406,0.0,0.8033333420753479,1002.6599731445312,609.516243
147,26.10142707824707,6.893894672393799,35.15324020385742,4.0,4.483333110809326,999.4366455078125,20643.39365664554
148,21.258068084716797,4.992663860321045,33.55561447143555,0.5,14.140000343322754,999.393310546875,17980710.55
149,20.451263427734375,-8.705728530883789,33.7399787902832,0.0,3.2133333683013916,1005.6366577148438,118.1665476
150,26.942699432373047,-30.363140106201172,36.25468826293945,0.0,3.009999990463257,1005.1699829101562,40891.212121688404
151,19.735931396484375,19.256010055541992,33.774295806884766,0.0,0.12666666507720947,1013.5900268554688,1876.328689
152,19.071292877197266,-25.522932052612305,33.94596862792969,0.0,0.9399999976158142,1011.97998046875,3769143.686
153,18.01325225830078,31.89417839050293,34.08526611328125,0.0,2.759999990463257,1007.836669921875,4912.54297
154,27.121110916137695,12.649528503417969,36.15214538574219,0.0,3.8933334350585938,1008.816650390625,33552.84522344671
155,29.270000457763672,33.196659088134766,36.25468826293945,0.0,3.1566667556762695,1007.7466430664062,158529.75376519572
156,19.317668914794922,25.7123966217041,33.727928161621094,0.0,2.6033332347869873,1004.2466430664062,1061624.092
157,19.633563995361328,-33.915557861328125,33.72041702270508,2.5,0.7833333611488342,1013.010009765625,3639.412572
158,17.248695373535156,14.655326843261719,33.971073150634766,0.0,6.3433332443237305,1000.3800048828125,398377.4662
159,26.016735076904297,28.12701416015625,35.231117248535156,1.5,8.613333702087402,1000.8766479492188,158529.75376519572
160,27.88409996032715,27.111650466918945,36.12865447998047,0.0,3.8333332538604736,1008.9000244140625,1393142.7259985332
161,27.456600189208984,24.65629005432129,36.142154693603516,0.0,2.8566665649414062,1009.0466918945312,668846.5857314487
162,20.280731201171875,-32.82822036743164,33.96039962768555,0.0,1.3566666841506958,1009.1766967773438,483307.0014
163,20.342626571655273,-34.44181442260742,33.957862854003906,0.0,1.2599999904632568,1011.4933471679688,46969.98989
164,19.0899658203125,-25.694387435913086,33.96075439453125,0.0,0.6700000166893005,1008.6466674804688,14049831.39
165,17.592796325683594,-18.25627899169922,34.09040069580078,0.0,1.8300000429153442,1007.5366821289062,111701.8961
166,26.010225296020508,6.572056293487549,35.231117248535156,0.5,3.950000047683716,1007.5366821289062,12713.057254493679
167,20.43186378479004,-38.80864715576172,33.96614456176758,0.0,0.28333333134651184,1011.3800048828125,6541501.061
168,20.367265701293945,-12.521075248718262,33.97298812866211,0.0,1.0800000429153442,1009.6300048828125,2842140.241
169,26.1259708404541,-15.887033462524414,35.21025466918945,0.0,2.433333396911621,1008.5399780273438,2334.624657846893
170,26.102460861206055,30.91476058959961,35.15214538574219,4.5,3.5766665935516357,1005.0499877929688,2099.1492110113277
171,26.04215431213379,-13.467886924743652,35.25468826293945,0.0,4.3466668128967285,1008.8900146484375,207524.56614436497
172,18.97063446044922,-28.341936111450195,33.9426383972168,0.0,0.046666666865348816,1008.5166625976562,1322149.514
173,17.82110023498535,-34.828792572021484,34.05408477783203,0.0,1.1233333349227905,1006.7533569335938,453582.4753
174,26.465120315551758,-44.13543701171875,35.14366912841797,0.0,4.303333282470703,1008.566650390625,162488.63745223638
175,20.535594940185547,31.355487823486328,33.688140869140625,0.0,3.803333282470703,1006.2666625976562,37.57633107
176,17.43939971923828,-31.074234008789062,34.05720901489258,3.0,2.3266665935516357,1005.4766845703125,40375.19121
177,21.395408630371094,-22.648977279663086,33.49787902832031,0.0,18.196666717529297,999.4400024414062,1492.684003
178,26.874561309814453,25.99989128112793,35.148231506347656,5.099999904632568,0.49000000953674316,1004.3866577148438,2099.1492110113277
179,26.014873504638672,-41.46269607543945,35.21025466918945,6.5,2.4533333778381348,1008.9000244140625,82093.02857774278
180,26.842140197753906,-39.545833587646484,35.148231506347656,0.0,3.5766665935516357,1007.9833374023438,66884.6585731416
181,21.058149337768555,-1.2880325317382812,33.626712799072266,1.0,0.38333332538604736,998.9666748046875,1714058.885
182,20.464811325073242,-12.910225868225098,33.831729888916016,0.0,1.503333330154419,1002.4866943359375,2545.893797
183,19.2711181640625,-3.5596930980682373,33.7104377746582,0.0,1.9533333778381348,1006.556640625,485856.588
184,19.51551628112793,-22.46919822692871,33.96272659301758,0.0,0.2566666603088379,1008.2066650390625,299611.0279
185,26.553274154663086,-26.635854721069336,35.148231506347656,13.199999809265137,4.5366668701171875,1004.530029296875,158529.75376519572
186,21.056541442871094,3.1734619140625,33.92338180541992,0.5,1.5366666316986084,1009.8833618164062,44488.80648
187,17.792991638183594,-41.4693717956543,33.94585418701172,0.0,7.809999942779541,1001.836669921875,1603053.285
188,26.341115951538086,27.47801399230957,35.15214538574219,0.0,2.390000104904175,1008.1566772460938,9687.37797649235
189,26.010225296020508,5.623345851898193,35.231117248535156,0.0,3.3399999141693115,1005.5633544921875,12713.057257935603
190,26.1259708404541,-5.667723655700684,35.24125289916992,5.5,3.9600000381469727,1005.1466674804688,3107420.804090506
191,26.254396438598633,34.10899353027344,35.148231506347656,8.0,2.490000009536743,1009.2066650390625,28.494164597641067
192,26.233884811401367,-19.984325408935547,35.15214538574219,11.5,1.90666663646698,1004.7066650390625,82093.02857774278
193,26.1259708404541,-2.429692506790161,35.15324020385742,0.0,3.299999952316284,1000.75,13867.936423535279
194,27.321399688720703,9.939332008361816,36.19654846191406,0.0,3.950000047683716,1008.7133178710938,139728.54048241858
195,20.322763442993164,27.52805519104004,33.967437744140625,0.0,0.95333331823349,1012.6966552734375,1195574.176
196,27.100000381469727,-2.445047616958618,36.25468826293945,0.0,3.2066667079925537,1008.3200073242188,531776.7598234884
197,27.321399688720703,19.940479278564453,36.142154693603516,0.0,3.7766666412353516,1005.2899780273438,2013.7452316859592
198,19.429704666137695,3.2251017093658447,33.76902389526367,0.0,1.0466666221618652,1003.163330078125,877.0015636
199,19.570045471191406,-18.817710876464844,34.1002197265625,0.0,1.0800000429153442,999.8433227539062,1327.87211
200,20.882165908813477,-27.497913360595703,33.958946228027344,0.0,0.33000001311302185,1009.1199951171875,1269718.925
201,26.013620376586914,3.8059706687927246,35.15324020385742,0.0,1.6399999856948853,1005.2066650390625,10907.082899200917
202,20.413740158081055,-26.301870346069336,33.73710632324219,0.0,3.690000057220459,1005.2233276367188,93.87154922
203,26.811100006103516,27.22283935546875,36.15214538574219,0.0,3.950000047683716,1008.6366577148438,139314.27259987697
204,17.253395080566406,-17.034696578979492,34.09552764892578,0.0,2.8299999237060547,1008.683349609375,988745.4679
205,26.884220123291016,-39.38545608520508,35.14684295654297,0.0,2.68666672706604,1008.6900024414062,100748.22643910022
206,26.1259708404541,0.5335566401481628,35.15214538574219,6.400000095367432,2.8399999141693115,998.7166748046875,9141.76714244449
207,26.341115951538086,-9.702756881713867,35.23111343383789,0.0,0.3799999952316284,1005.6300048828125,609.5162430058118
208,27.100000381469727,27.80575942993164,36.12865447998047,0.0,2.7333333492279053,1008.739990234375,175703.77578913327
209,26.12461280822754,30.179031372070312,35.162353515625,0.0,3.506666660308838,1008.8033447265625,12017.246681629149
210,20.500043869018555,9.155097961425781,33.724735260009766,0.0,4.190000057220459,1005.6233520507812,70.5937333
211,21.20586395263672,-19.948665618896484,33.69242858886719,0.0,1.2599999904632568,1001.3333129882812,158529.7538
212,21.018413543701172,-20.3087100982666,33.7888069152832,0.0,1.403333306312561,1006.6466674804688,151631.0783
213,19.618648529052734,31.686195373535156,33.52184295654297,4.5,1.5199999809265137,1014.106689453125,26303721.45
214,19.77712631225586,-17.571266174316406,33.872344970703125,0.0,1.090000033378601,1003.4099731445312,2785.455366
215,26.0102481842041,-9.069876670837402,35.231117248535156,0.0,2.8299999237060547,1005.3099975585938,21664.74152625781
216,19.03126335144043,-38.13408660888672,33.958614349365234,0.0,1.7966666221618652,1011.469970703125,21543.01472
217,21.2324161529541,21.53289031982422,33.620582580566406,0.0,3.683333396911621,999.663330078125,84174.80576
218,21.194766998291016,1.3650293350219727,33.624141693115234,0.0,3.493333339691162,999.8733520507812,139314.2726
219,28.777000427246094,-4.346991539001465,36.20155715942383,0.0,2.873333215713501,1008.1300048828125,139314.27259987697
220,21.225933074951172,28.83988380432129,33.631683349609375,0.0,4.796666622161865,1000.4033203125,52070.06079
221,26.14232063293457,3.4330251216888428,35.15324020385742,3.200000047683716,3.930000066757202,1005.0733032226562,1613578.1822568476
222,20.06184959411621,27.80575942993164,33.803009033203125,0.0,0.18333333730697632,1002.4766845703125,21891.86699
223,20.91518211364746,-28.18577003479004,33.82567596435547,0.0,4.336666584014893,1005.0366821289062,128.306756
224,25.965131759643555,8.211115837097168,35.148231506347656,0.0,0.8399999737739563,1001.4633178710938,10907.082899200917
225,27.321399688720703,-17.23692512512207,36.25468826293945,0.0,3.3466665744781494,1008.9000244140625,1680066.6634603366
226,21.11138916015625,-25.83056640625,33.85121154785156,0.5,0.6100000143051147,1002.7966918945312,20248.67629
227,26.023120880126953,5.102475166320801,35.19654846191406,0.0,4.2133331298828125,1007.7166748046875,801500.4703354418
228,17.661317825317383,24.519287109375,34.051509857177734,0.0,0.7933333516120911,1004.3233032226562,66884.65857
229,17.629207611083984,-28.0772705078125,33.93064498901367,0.0,7.25,1000.6900024414062,2106757.131
230,26.165433883666992,28.421199798583984,35.148231506347656,0.0,4.670000076293945,1002.8900146484375,118558.47480850859
231,20.36895751953125,-2.5571794509887695,33.969383239746094,0.0,0.2866666615009308,1008.6500244140625,3537143.834
232,26.10224151611328,19.40921401977539,35.23111343383789,4.099999904632568,3.493333339691162,999.8733520507812,84174.80575518447
233,26.401214599609375,-12.777254104614258,35.214576721191406,0.0,3.559999942779541,1000.586669921875,9687.377973871733
234,21.213733673095703,-41.43642044067383,33.61354064941406,3.5,0.9133333563804626,997.8333129882812,147439.2659
235,19.144428253173828,27.013601303100586,33.943321228027344,0.0,1.506666660308838,1008.8633422851562,3908180.32
236,18.454421997070312,-38.72291564941406,33.73841857910156,0.0,6.746666431427002,997.5,5938665.128
237,27.8799991607666,0.23528902232646942,36.12865447998047,0.0,2.933333396911621,1004.77001953125,2334.624657846893
238,28.33209991455078,-32.09349822998047,36.19654846191406,0.0,3.3466665744781494,1007.75,175703.77578913327
239,19.818592071533203,3.5328099727630615,33.944942474365234,0.5,1.8766666650772095,1012.316650390625,4200472.98
240,19.14860725402832,-38.001197814941406,33.97319793701172,0.0,1.4133332967758179,1011.6599731445312,177472.9883
241,26.010225296020508,14.727806091308594,35.14366912841797,1.0,4.046666622161865,1003.8099975585938,40891.212121688404
242,26.341115951538086,-10.573410034179688,35.15324020385742,1.0,7.316666603088379,1002.3966674804688,84174.80575518447
243,21.537443161010742,-10.061014175415039,33.59836959838867,0.0,2.2833333015441895,1000.356689453125,3688055.102
244,17.83063316345215,-26.281038284301758,33.748199462890625,0.0,8.65666675567627,998.7166748046875,6139889.08
245,20.479944229125977,34.81422424316406,33.68726348876953,0.0,2.140000104904175,1005.510009765625,54.29604561
246,29.356000900268555,8.148493766784668,36.53242111206055,0.0,2.933333396911621,1007.969970703125,207524.56614436497
247,19.070674896240234,-33.931427001953125,33.968536376953125,0.0,0.029999999329447746,1008.6400146484375,262901.1584
248,21.093812942504883,-26.836990356445312,33.60989761352539,0.0,1.5499999523162842,996.0233154296875,4211649.529
249,17.257585525512695,-3.2874910831451416,33.96597671508789,0.0,6.186666488647461,1000.5233154296875,910542.4653
250,20.36339569091797,-28.79096221923828,33.87166213989258,0.0,0.1433333307504654,1004.433349609375,259.3922864
251,19.36231803894043,25.66684341430664,33.81003952026367,0.0,2.0766665935516357,1005.316650390625,1574242.595
252,25.76324462890625,1.2029142379760742,35.23111343383789,3.5999999046325684,9.776666641235352,998.8333129882812,207524.56614436497
